link,bedrooms,baths,floor area,condominium name,cctv,air conditioning,elevators,fire exits,gym,lobby,reception area,fire alarm,fire sprinkler system,24-hour security,playground,swimming pool,building name,block and lot/unit/floor number,build (year),price conditions,available from,meeting room,fully furnished,balcony,alarm system,badminton court,basketball court,clubhouse,jogging path,subdivision name,bathrooms,land size,fully fenced,garage,car spaces,classification,rooms (total),driver's room,ensuite,terrace,maids room,entertainment room,storage room,wi-fi,carport,lanai,parks,secure parking,garden,price range,sqm range,attic,maid's room,powder room,open car spaces,shower rooms,sports facilities,function area,landscaped garden,multi-purpose lawn,volleyball court,open space,built-in wardrobes,tower name/number,function room,game room,lounge,deck,gazebo,business center,jacuzzi,meeting rooms,smoke detector,spa,parking lot,block and lot/unit number,broadband internet available,tennis court,unit/floor number,floor,bar,sky lounge,split-system heating,area address,pantry,column-free design,helipad,utility room,indoor pool,basement parking,drying area,fitness center,intercom,laundry area,daycare center,health club,remote garage,study room,central air conditioning,gymnasium,clinic,club house,indoor spa,multi-purpose hall,social hall,sauna,pond,gazebos,shops,billiards table,courtyard,pool bar,deposit / bond,total floors,open fireplace,floorboards,theater,outdoor spa,amphitheater,gas heating,hydronic heating,indoor tree house,pay tv access,library,study area,golf area,basement,ducted cooling,ducted vacuum system,fireplace,driver's quarter,floors total,block and lot,price,latitude,longitude,Perceived Safety Score,geometry,religion,religion_nearest_distance,general_establishments,general_establishments_nearest_distance,financial,financial_nearest_distance,vehicle_services,vehicle_services_nearest_distance,food,food_nearest_distance,night_life,night_life_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,service_providers,service_providers_nearest_distance,administrative_offices,administrative_offices_nearest_distance,specialized_stores,specialized_stores_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,recreational,recreational_nearest_distance,living_facilities,living_facilities_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,min_distance_to_fault_meters,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/4-bedroom-2-storey-house-and-lot-for-rent-in-mervi-168924455162.html,4,,337.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Merville Park,4.0,328.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,14.499387,121.025633,4.0,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/2-br-condo-unit-for-rent-in-bloom-residences-para-169961165085.html,2,1.0,33.0,Bloom Residences,,,,,,,,,,,,,,,,,,,Yes,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1518,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,14.467199,121.024909,3.56,POINT (13472431.243182272 1627872.223461061),2,801.6914192,1,422.3289499,18,466.2996401,0,,15,439.5268551,0,,9,465.3946239,1,673.0083504,3,486.0558332,1,547.1483822,2,409.6321869,1,476.2920774,0,,1,688.6054845,0,,,,,810.2731402,421.3648952,672.5230764,422.3289499,654.1000137,673.0083504,,688.6054845,878.2066262,755.7197946,547.1483822,476.2920774,2893.2672160174943,,
https://www.lamudi.com.ph/for-rent-residential-condominium-in-bella-villa-on-169656485857.html,3,3.0,139.0,Bella Villa One,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,14.499387,121.025633,3.33,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/house-mansion-in-multinational-village-for-lease-in-moonwalk-paranaque.html,7,,1250.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,20/08/2022,,,1.0,,,,,,Multinational Village,9.0,650.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,14.492371,121.008496,3.33,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,4950.113586851061,,1.0
https://www.lamudi.com.ph/house-mansion-in-multinational-village-for-lease-in-moonwalk-paranaque-1.html,7,,890.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,07/11/2022,,,1.0,,1.0,1.0,1.0,1.0,Multinational Village,9.0,650.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,14.492371,121.008496,3.56,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,4950.113586851061,,1.0
https://www.lamudi.com.ph/5-bedrooms-house-and-lot-for-rent-in-betterliving-170720713446.html,5,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Better Living Subdivision,4.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000,14.482705,121.024909,2.08,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,4,915.6265601,1,757.0929292,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,3037.829585339223,,
https://www.lamudi.com.ph/3-bedroom-duplex-house-for-rent-in-merville-para-a-169704084431.html,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merville Park Subdivision,3.0,70.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000,14.499387,121.025633,2.08,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/2-bedroom-condo-unit-for-rent-at-spring-residences-170867243822.html,2,1.0,29.0,Spring Residences,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,No,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,14.482705,121.024909,2.91,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,4,915.6265601,1,757.0929292,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,3037.829585339223,,
https://www.lamudi.com.ph/for-lease-2-bedroom-condominium-at-oak-harbor-resi-169693092158.html,2,2.0,100.0,Oak Harbor Residences,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,14.509206,120.985714,3.77,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/4-bedroom-4tb-merville-house-for-rent-169382660492.html,4,,,,,1.0,,,,,,,,1.0,,,,,,,04/09/2023,,Semi,,,,,,,Merville Park,4.0,250.0,,1.0,2.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,14.499387,121.025633,3.56,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/3br-condominium-unit-for-rent-at-bayprime-hotel-an-170608277231.html,3,4.0,151.56,Bay Prime Hotel,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,23/01/2024,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,Unit 10/18th Floor,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,14.529416,120.997102,3.95,POINT (13469335.782101782 1635026.0003730094),2,174.0765724,3,868.4011299,26,28.41198155,2,746.5123111,59,43.15884693,7,243.5317549,19,10.27693598,1,933.5344307,7,141.0475817,1,211.8312091,3,187.1225977,10,663.4221111,3,447.8134419,0,,0,,780.8928339,306.9219544,,339.9537579,464.1744363,528.8507988,927.5100365,286.0448592,933.5344307,746.970248,,370.8655138,489.1821236,211.8312091,891.6788478,6561.23519500215,,
https://www.lamudi.com.ph/for-rent-1-bedroom-fully-furnished-near-airport-az-170782872911.html,1,1.0,31.0,Azure Residences,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,Yes,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,16,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,20000,14.469863,121.04211,3.95,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
https://www.lamudi.com.ph/semi-furnished-studio-unit-for-rent-at-avida-tower-168270000644.html,1,1.0,21.0,Avida Towers Sucat,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,Semi,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000,14.493719,120.984764,2.88,POINT (13467962.322224375 1630921.2756981861),2,422.9182699,1,343.2322955,5,377.8999443,3,353.5990634,11,593.426865,3,357.3284881,6,602.3785528,1,890.6330504,3,390.1505247,1,804.8924958,1,706.6963505,0,,0,,0,,0,,705.7497518,644.1134034,,646.3439221,706.6963505,806.1186949,343.2322955,847.5066705,890.6330504,,,458.5718093,659.0460704,804.8924958,,7594.914781321661,,
https://www.lamudi.com.ph/for-lease-3-bedroom-unit-at-vob-bf-homes-paranaque-170460746243.html,3,,200.0,,,,,,,,,,,,,,,,,,07/01/2024,,Yes,,,,,,,"VOB, BF Homes",2.0,307.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,14.4521766,121.0245799,2.88,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/spacious-house-for-rent-in-bf-homes-paranaque-3-be-170848503863.html,3,,280.0,,,,,,,,,,,,,,,,,,,,No,,,,,,,,2.5,350.0,,1.0,2.0,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,14.4521766,121.0245799,3.77,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/house-and-lot-for-rent-at-merville-park-subdivisio-16980436041.html,4,,300.0,,,,,,,,,,,1.0,,,,,,,,,No,,,,,,,Merville Park Subdivision,4.0,337.0,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,14.499387,121.025633,2.08,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/calathea-place-near-airport-pitx-resort-world-bf-homes.html,1,1.0,34.0,Calathea Place,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,15/11/2023,,Yes,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,1220,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,25000,14.467199,121.024909,3.95,POINT (13472431.243182272 1627872.223461061),2,801.6914192,1,422.3289499,18,466.2996401,0,,15,439.5268551,0,,9,465.3946239,1,673.0083504,3,486.0558332,1,547.1483822,2,409.6321869,1,476.2920774,0,,1,688.6054845,0,,,,,810.2731402,421.3648952,672.5230764,422.3289499,654.1000137,673.0083504,,688.6054845,878.2066262,755.7197946,547.1483822,476.2920774,2893.2672160174943,,
https://www.lamudi.com.ph/1br-unit-for-rent-field-residences-near-pitx-moa-p-170735041917.html,1,1.0,56.0,Field Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,10/02/2024,,Yes,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,5th floor,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,30000,14.493719,120.984764,2.08,POINT (13467962.322224375 1630921.2756981861),2,422.9182699,1,343.2322955,5,377.8999443,3,353.5990634,11,593.426865,3,357.3284881,6,602.3785528,1,890.6330504,3,390.1505247,1,804.8924958,1,706.6963505,0,,0,,0,,0,,705.7497518,644.1134034,,646.3439221,706.6963505,806.1186949,343.2322955,847.5066705,890.6330504,,,458.5718093,659.0460704,804.8924958,,7594.914781321661,,
https://www.lamudi.com.ph/blanca-condo-unit-for-lease-at-amaia-steps-sucat-1-bedroom.html,1,1.0,33.44,Amaia Steps Sucat,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,23/05/2022,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,21000,14.467199,121.024909,2.08,POINT (13472431.243182272 1627872.223461061),2,801.6914192,1,422.3289499,18,466.2996401,0,,15,439.5268551,0,,9,465.3946239,1,673.0083504,3,486.0558332,1,547.1483822,2,409.6321869,1,476.2920774,0,,1,688.6054845,0,,,,,810.2731402,421.3648952,672.5230764,422.3289499,654.1000137,673.0083504,,688.6054845,878.2066262,755.7197946,547.1483822,476.2920774,2893.2672160174943,,
https://www.lamudi.com.ph/azure-paranaque-1br-condominium-for-rent-beside-sm-bicutan.html,1,1.0,30.0,Azure Urban Resort Residences,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,14/01/2022,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,520,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,20000,14.469863,121.04211,4.17,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
https://www.lamudi.com.ph/for-rent-2br-staff-house-near-pearl-plaza-pitx-moa-170131002350.html,2,1.0,59.0,Arista Place,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,2014.0,Cash or Check,30/11/2023,,Yes,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,1.0,,,1.0,1.0,1.0,25000,59,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,4,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,50000.0,1.0,1.0,,,,,,,,,,,,,,,,,,,25000,14.468547,121.011835,2.08,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,0,,1,327.3746158,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,4356.432149579986,,
https://www.lamudi.com.ph/mid-rise-condo-2-bedroom-50-sqm-unit-for-rent-in-lancris-residences-paranaque.html,2,1.0,50.0,Lancris Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,5th Floor,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,21000,14.482705,121.024909,3.33,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,4,915.6265601,1,757.0929292,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,3037.829585339223,,
https://www.lamudi.com.ph/2-bedroom-house-and-lot-for-rent-in-multinational-166997469078.html,2,,150.0,,,,,,,,,,,,,,,,,,02/12/2022,,Yes,,,,,,,Multinational Village,2.0,97.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,14.492371,121.008496,2.88,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,4950.113586851061,,1.0
https://www.lamudi.com.ph/house-for-rent-in-bf-homes-paranaque-well-maintain-170807354417.html,4,,180.0,,,1.0,,,,,,,,,,,,,,,,,Semi,,,,,,,,3.0,280.0,,1.0,2.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,14.4521766,121.0245799,2.88,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/well-maintained-house-for-rent-in-bf-homes-paranaq-170848592183.html,3,,188.0,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,3.0,240.0,,1.0,2.0,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,14.4521766,121.0245799,2.88,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/3-bedroom-bungalow-house-and-lot-for-lease-at-sout-170892125917.html,3,,150.0,,,,,,,,,,,,,,,,,,,,No,,,,,,,Southbay Gardens,2.0,350.0,,1.0,4.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,14.4521766,121.0245799,2.88,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/2-bedroom-townhouse-for-rent-in-bf-homes-paranaque-170807405870.html,2,,80.0,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,2.0,100.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,14.4521766,121.0245799,4.17,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
