link,building name,block and lot/unit/floor number,classification,fully furnished,floor area,land size,sqm range,air conditioning,alarm system,broadband internet available,elevators,fire exits,meeting room,reception area,wi-fi,24-hour security,cctv,central air conditioning,fire alarm,lobby,pantry,smoke detector,ensuite,function room,driver's quarter,helipad,unit/floor number,car spaces,bedrooms,baths,condominium name,available from,balcony,playground,secure parking,swimming pool,utility room,fitness center,gym,fire sprinkler system,shops,parking lot,tower name/number,club house,laundry area,lounge,drying area,clubhouse,jogging path,basketball court,sports facilities,intercom,maids room,powder room,function area,open space,shower rooms,tennis court,maid's room,open car spaces,price range,area address,built-in wardrobes,entertainment room,game room,jacuzzi,garden,basement parking,badminton court,carport,fully fenced,garage,landscaped garden,multi-purpose lawn,parks,floor,gymnasium,indoor pool,amphitheater,bar,billiards table,business center,clinic,floorboards,gas heating,health club,hydronic heating,indoor spa,indoor tree house,meeting rooms,multi-purpose hall,open fireplace,pay tv access,sauna,sky lounge,social hall,split-system heating,study room,theater,daycare center,courtyard,library,pond,gazebos,spa,study area,golf area,deck,gazebo,outdoor spa,pool bar,remote garage,bathrooms,driver's room,storage room,lanai,volleyball court,subdivision name,terrace,build (year),deposit / bond,rooms (total),floors total,price conditions,column-free design,total floors,basement,block and lot/unit number,attic,price,latitude,longitude,Perceived Safety Score,geometry,financial,financial_nearest_distance,administrative_offices,administrative_offices_nearest_distance,food,food_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,religion,religion_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,service_providers,service_providers_nearest_distance,night_life,night_life_nearest_distance,recreational,recreational_nearest_distance,vehicle_services,vehicle_services_nearest_distance,general_establishments,general_establishments_nearest_distance,living_facilities,living_facilities_nearest_distance,specialized_stores,specialized_stores_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,min_distance_to_fault_meters,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/2br-with-balcony-facing-amenities-semi-furnish-at-169928589260.html,,,,,56.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,3rd,,2,1.0,Satori Residences,06/11/2023,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,25000,14.613073,121.087967,4.53,POINT (13479450.827632714 1644648.1469409626),14,510.5656038,7,186.8542671,14,581.8450989,15,137.6109068,3,226.8856621,2,749.9046582,14,115.1032488,0,,0,,0,,4,493.8195961,1,793.3356619,0,,5,394.5354689,0,,683.6261917,,,589.3742093,799.4942956,804.8708592,793.3356619,623.9058351,,,,484.6054062,631.6846614,604.253321,712.8909047,1224.1235124833051,,
https://www.lamudi.com.ph/the-grove-1-bedroom-condo-unit-for-rent-tower-e-168468673091.html,,,,Yes,46.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,26th floor,,1,1.0,The Grove By Rockwell,15/05/2023,,,,1.0,,,,1.0,,,Tower E,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,40000,14.582943,121.072573,3.05,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1-bedroom-unit-for-rent-in-east-of-galleria-ortiga-16954594561.html,,,,No,36.0,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,12,,1,1.0,East of Galleria,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,24000,14.582707,121.061458,3.61,POINT (13476499.859251278 1641155.0568865987),121,25.53278535,11,469.0412219,189,70.63883386,12,216.1581965,4,321.7620608,6,311.6722964,80,171.4475844,9,457.5783034,29,379.4199528,11,434.1031612,4,559.7170074,6,558.865217,0,,0,,1,679.3320896,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/for-rent-the-malayan-plaza-2-bedroom-condominium-u-170782351036.html,,,,,97.0,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,2,2.0,The Malayan Plaza,18/08/2022,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,14.583771,121.059675,4.41,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-rent-the-royalton-at-capitol-commons-166088685629.html,,,,,108.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2,2.0,The Royalton at Capitol Commons,19/08/2022,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,14.575822,121.064324,3.19,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/condo-for-rent-the-vantage-at-kapitolyo-pasig-170782351893.html,,,,,59.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,2,2.0,The Vantage at Kapitolyo,05/09/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,14.569208,121.060157,3.61,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/1-bedroom-st-francis-shangrila-place-condo-for-ren-170651751772.html,,,,,57.0,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,1,1.0,St. Francis Shangri-La Place,,1.0,1.0,1.0,1.0,,,1.0,,,,Tower 2,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000,14.583771,121.059675,3.61,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/loft-type-for-lease-in-eton-emerald-loft-170842017544.html,,,,No,40.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,6,,1,1.0,Eton Emerald Loft,20/02/2024,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,14.583771,121.059675,3.61,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-rent-the-st-francis-shangri-la-place-studio-un-170782349149.html,,,,,43.0,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,1,1.0,St. Francis Shangri-La Place,25/08/2022,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000,14.583771,121.059675,3.61,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-rent-1-bedroom-unit-at-eton-emerald-lofts-orti-170633906755.html,,,,Yes,36.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,1,1.0,Eton Emerald Lofts,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,14.583771,121.059675,3.05,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-rent-1br-condo-at-eton-emerald-loft-near-the-s-170669290947.html,,,,,39.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,1,1.0,Eton Emerald Lofts,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,44000.0,,,,,,,,,22000,14.583771,121.059675,3.94,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/pn51931-townhouse-for-rent-nr-ortigas-pasig-city.html,,,,,136.0,46.0,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,55000,14.588464,121.089097,3.94,POINT (13479576.61865731 1641817.264452935),18,230.6418051,7,15.10910319,43,21.39271696,21,69.79824544,2,290.596572,2,893.4724132,13,161.6499881,4,492.8608785,3,434.2840689,2,167.0236547,0,,1,975.3184733,1,237.3571457,3,465.7232481,0,,,555.1709286,,340.0952516,911.9284594,578.2206426,975.3184733,493.912889,709.7875879,276.4280377,237.3571457,361.9349747,413.1265209,569.5685364,562.1119737,1888.8795055249443,2.0,2.0
https://www.lamudi.com.ph/2br-condo-unit-for-rent-in-sm-east-ortigas-pasig-c-169465618093.html,,,,No,111.0,,,,,,1.0,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21283,14.583771,121.059675,3.27,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/2-bedroom-townhouse-for-rent-at-somerset-place-pas-168788215948.html,,,,,90.0,60.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,Somerset Place,,,,,,,,,,,,30000,14.601887,121.093698,2.83,POINT (13480088.799634451 1643361.332450508),11,791.9191683,5,467.0968035,9,498.8425628,8,375.7871029,1,648.2743175,0,,7,67.44679646,1,256.883256,1,745.5577595,0,,5,291.0024583,1,279.6752458,0,,3,849.4920279,0,,516.5825699,745.5577595,,698.9549949,,749.6478393,279.6752458,743.6000366,256.883256,,,648.2743175,877.8156131,931.4796802,457.8143632,2096.373238078755,1.0,2.0
https://www.lamudi.com.ph/3br-house-for-rent-at-st-joseph-subdivision-pasig-168955686669.html,,,,No,180.0,200.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,St. Joseph Subdivision - Pasig,,,,,,,,,,,,40000,14.613073,121.087967,3.05,POINT (13479450.827632714 1644648.1469409626),14,510.5656038,7,186.8542671,14,581.8450989,15,137.6109068,3,226.8856621,2,749.9046582,14,115.1032488,0,,0,,0,,4,493.8195961,1,793.3356619,0,,5,394.5354689,0,,683.6261917,,,589.3742093,799.4942956,804.8708592,793.3356619,623.9058351,,,,484.6054062,631.6846614,604.253321,712.8909047,1224.1235124833051,,
https://www.lamudi.com.ph/affordable-prime-ortigas-location-apartment-studio-type-22-sq-m.html,,,,,22.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 General Atienza Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,,,,,,,,,,,,11000,14.582707,121.061458,2.83,POINT (13476499.859251278 1641155.0568865987),121,25.53278535,11,469.0412219,189,70.63883386,12,216.1581965,4,321.7620608,6,311.6722964,80,171.4475844,9,457.5783034,29,379.4199528,11,434.1031612,4,559.7170074,6,558.865217,0,,0,,1,679.3320896,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/3-bedrooms-townhouse-with-parking-for-rent-in-pasi-169053602883.html,,,,No,90.0,50.0,,,,,,,,,,1.0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Somera Mariano St, Pasig City",,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,40000,14.613073,121.087967,3.05,POINT (13479450.827632714 1644648.1469409626),14,510.5656038,7,186.8542671,14,581.8450989,15,137.6109068,3,226.8856621,2,749.9046582,14,115.1032488,0,,0,,0,,4,493.8195961,1,793.3356619,0,,5,394.5354689,0,,683.6261917,,,589.3742093,799.4942956,804.8708592,793.3356619,623.9058351,,,,484.6054062,631.6846614,604.253321,712.8909047,1224.1235124833051,,
https://www.lamudi.com.ph/for-rent-1-bedroom-unit-with-view-at-eton-emerald-170911659214.html,,,,Yes,39.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,38,,1,1.0,Eton Emerald,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,23000,14.582707,121.061458,3.61,POINT (13476499.859251278 1641155.0568865987),121,25.53278535,11,469.0412219,189,70.63883386,12,216.1581965,4,321.7620608,6,311.6722964,80,171.4475844,9,457.5783034,29,379.4199528,11,434.1031612,4,559.7170074,6,558.865217,0,,0,,1,679.3320896,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/2-bedroom-condominium-unit-for-lease-in-st-francis-shangri-la-condominium-561403-84.html,,,,,92.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,51,1.0,2,2.0,St. Francis Shangri-La Place,04/07/2022,,1.0,,1.0,,,1.0,1.0,,1.0,Tower 1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,65000,14.583771,121.059675,3.64,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/new-modern-boutique-room-bed-space-pasig-city.html,,,,No,15.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,"1 Sta. Rosa De Lima Ext., Bagong Ilog",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500,14.565391,121.06934,3.19,POINT (13477377.279477706 1639163.3622991336),41,172.6810114,8,297.8617243,29,181.3616012,22,245.9739351,5,410.7638811,7,299.83543,30,114.4665212,2,717.4695738,1,455.4082923,3,479.3035413,6,130.6764825,4,185.2706608,1,790.2418793,2,218.0421234,0,,474.1929444,455.4082923,,680.6745008,753.0104648,680.9319385,624.8731006,643.7314098,762.9574819,565.452238,790.2418793,752.8443319,698.9696906,236.7322406,692.3694647,237.5648106557231,,
https://www.lamudi.com.ph/3br-townhouse-for-rent-in-kapitolyo-pasig-170053494850.html,,,,Semi,120.0,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,42000,14.569208,121.060157,4.41,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/1-br-condo-for-rent-in-sandstone-portico-pasig-cit-170783340273.html,,,,Yes,56.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,3202,,1,1.0,Sandstone,,,1.0,,1.0,,,1.0,1.0,,,The Sandstone,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3202,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,14.575822,121.064324,3.61,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/beehive-coliving-ph-condoshare-dorm-room-for-rent.html,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,14.583771,121.059675,3.61,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/ortigas-bedspace-condoshare-dorm-condosharing-apartment-room-rent-condo-share.html,,,,,100.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,14.583771,121.059675,3.64,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/4-pax-new-modern-boutique-room-bed-space-in-pasig-city-near-bgc-ortigas.html,,,,Yes,17.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corbell Flats,,,,,,,,,,,,4200,14.565391,121.06934,3.05,POINT (13477377.279477706 1639163.3622991336),41,172.6810114,8,297.8617243,29,181.3616012,22,245.9739351,5,410.7638811,7,299.83543,30,114.4665212,2,717.4695738,1,455.4082923,3,479.3035413,6,130.6764825,4,185.2706608,1,790.2418793,2,218.0421234,0,,474.1929444,455.4082923,,680.6745008,753.0104648,680.9319385,624.8731006,643.7314098,762.9574819,565.452238,790.2418793,752.8443319,698.9696906,236.7322406,692.3694647,237.5648106557231,,
https://www.lamudi.com.ph/condo-sharing-bedspacers-for-females-in-ortigas-center-pasig.html,,33,,,60.0,,60,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,2,2.0,,01/11/2019,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,4500-5000,"Emerald Avenue, Ortigas Center",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,,,,,,1.0,,,,4500,14.582707,121.061458,3.05,POINT (13476499.859251278 1641155.0568865987),121,25.53278535,11,469.0412219,189,70.63883386,12,216.1581965,4,321.7620608,6,311.6722964,80,171.4475844,9,457.5783034,29,379.4199528,11,434.1031612,4,559.7170074,6,558.865217,0,,0,,1,679.3320896,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/ortigas-bedspace-condoshare-room-for-rent-apartment-dorm-dormitory-coliving-bed.html,,,,No,150.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philippines, Pasig, Emerald Ave",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,14.583771,121.059675,3.61,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/3-bedroom-unit-for-lease-in-alexandra-tower-d-san-169322603230.html,,,,No,219.0,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,3,,3,3.0,The Alexandra,,1.0,,,,,,,,,1.0,Tower D,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,14.582707,121.061458,3.05,POINT (13476499.859251278 1641155.0568865987),121,25.53278535,11,469.0412219,189,70.63883386,12,216.1581965,4,321.7620608,6,311.6722964,80,171.4475844,9,457.5783034,29,379.4199528,11,434.1031612,4,559.7170074,6,558.865217,0,,0,,1,679.3320896,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
