link,build (year),classification,fully furnished,bedrooms,baths,floor area,price range,condominium name,tower name/number,available from,cctv,balcony,elevators,fire exits,gym,lobby,reception area,fire alarm,fire sprinkler system,24-hour security,swimming pool,subdivision name,land size,car spaces,bathrooms,air conditioning,broadband internet available,entertainment room,lounge,study room,wi-fi,garage,open car spaces,clubhouse,playground,rooms (total),total floors,sqm range,alarm system,function room,smoke detector,function area,basketball court,fully fenced,garden,gazebo,jogging path,landscaped garden,parking lot,secure parking,gymnasium,basement parking,clinic,club house,fitness center,powder room,library,open space,gazebos,spa,badminton court,carport,unit/floor number,utility room,indoor pool,built-in wardrobes,drying area,game room,intercom,laundry area,maid's room,meeting rooms,shower rooms,daycare center,study area,multi-purpose lawn,parks,business center,central air conditioning,health club,sky lounge,social hall,courtyard,pond,pool bar,sports facilities,block and lot/unit number,area address,driver's room,terrace,maids room,bar,storage room,lanai,deck,tennis court,ensuite,floor,floorboards,sauna,block and lot,price conditions,shops,outdoor spa,multi-purpose hall,helipad,jacuzzi,deposit / bond,attic,pay tv access,billiards table,volleyball court,fireplace,split-system heating,floors total,column-free design,driver's quarter,pantry,ducted vacuum system,remote garage,gas heating,open fireplace,ducted cooling,theater,basement,meeting room,building name,block and lot/unit/floor number,amphitheater,indoor spa,indoor tree house,hydronic heating,price,latitude,longitude,Perceived Safety Score,geometry,religion,religion_nearest_distance,general_establishments,general_establishments_nearest_distance,financial,financial_nearest_distance,vehicle_services,vehicle_services_nearest_distance,food,food_nearest_distance,night_life,night_life_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,service_providers,service_providers_nearest_distance,administrative_offices,administrative_offices_nearest_distance,specialized_stores,specialized_stores_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,living_facilities,living_facilities_nearest_distance,recreational,recreational_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/large-bungalow-house-and-lot-for-sale-in-sun-valle-170309423472.html,,,,4,,300.0,,,,,,,,,,,,,,1.0,,,430.0,4.0,4.0,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000,14.491803,121.038006,3.71,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,0,,2,740.1355792,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,,
https://www.lamudi.com.ph/for-sale-condo-unit-at-gold-residences-smdc-s-prem-170001753559.html,,,,2,1.0,31.96,4.29Mn – 5.05Mn,Gold Residences,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,31.96 – 34.1 sqm,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800000,14.501556,121.00197,2.83,POINT (13469877.685382966 1631822.3795293178),1,817.8947478,8,545.6414631,16,325.8541144,0,,22,407.3163894,2,633.1627412,5,793.0062634,3,733.6966299,1,548.7800777,0,,1,969.2539876,6,688.4633346,2,452.8967929,1,770.3705657,0,,,770.2931002,,548.7800777,969.2539876,703.1899064,619.1877781,942.4875249,834.0782026,770.3705657,519.7586596,817.8947478,523.4114358,,794.3782597,,1.0
https://www.lamudi.com.ph/6-bedrooms-2-storey-house-for-sale-in-sun-valley-p-17056366749.html,,,,6,,337.0,,,,,,,,,,,,,,,,,350.0,,5.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,106,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45109000,14.491803,121.038006,2.83,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,0,,2,740.1355792,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,,
https://www.lamudi.com.ph/brand-new-modern-3-storey-house-lot-for-sale-in-pa-170238184228.html,,Brand New,No,5,,210.0,,,,,,1.0,,,,,,,,,,,75.0,2.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000,14.491803,121.038006,2.08,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,0,,2,740.1355792,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,,
https://www.lamudi.com.ph/for-sale-4-bedrooms-2-garage-single-detached-house-170548247217.html,,,,4,,350.0,,,,08/12/2022,,,,,,,,,,1.0,,Better Living Subdivision,210.0,2.0,4.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500000,14.482705,121.024909,2.08,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,1,757.0929292,4,915.6265601,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,,
https://www.lamudi.com.ph/affordable-house-and-lot-for-sale-ready-for-occupa-17069462119.html,,,Yes,2,,52.0,,,,,,,,,,,,,,,,,50.0,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/22/23/24/25/26/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419934,14.482705,121.024909,3.77,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,1,757.0929292,4,915.6265601,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,,
https://www.lamudi.com.ph/3-bedroom-unit-for-sale-at-woodsville-viverde-mans-168456802846.html,,Resale,No,3,3.0,66.8,,Woodsville Viverde Mansions,Building 4,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,Unit B,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000,14.499387,121.025633,2.88,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/2-storey-maintained-house-and-lot-for-sale-in-bf-h-17077125873.html,,,No,3,,180.0,,,,09/11/2023,,,,,,,,,,1.0,,BF Homes Parañaque,240.0,2.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000000,14.4521766,121.0245799,4.17,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/renovated-modern-two-storey-house-and-lot-for-sale-170856628983.html,,,No,4,,190.0,,,,01/11/2023,,,,,,,,,,,,,105.0,,3.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900000,14.468547,121.011835,2.48,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,1,327.3746158,0,,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,,
https://www.lamudi.com.ph/house-and-lot-for-sale-in-marcelo-green-village-pa-167582086872.html,,,,4,,250.0,,,,,1.0,1.0,,,,,,,,1.0,,Marcelo Green Village,200.0,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000,14.469863,121.04211,2.83,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,2.0,2.0
https://www.lamudi.com.ph/pre-selling-6-bedrooms-residential-house-near-skyw-170736311891.html,,,No,6,,337.0,,,,,,,,,,,,,,,,,350.0,,5.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45010000,14.491803,121.038006,2.83,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,0,,2,740.1355792,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,,
https://www.lamudi.com.ph/brand-new-bf-homes-modern-house-for-sale-in-b-f-homes-paranaque.html,,,Semi,4,,380.0,,,,,,,,,,,,,,1.0,,BF Homes Parañaque,286.0,2.0,5.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000,14.4521766,121.0245799,2.88,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/bf-northwest-para-aque-house-and-lot-for-sale-with-169934811667.html,2023.0,,,5,,860.0,,,,,,,,,,,,,,1.0,1.0,BF Northwest,586.0,4.0,6.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000000,14.4521766,121.0245799,2.83,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/3-bedroom-pre-owned-townhouse-for-sale-in-marimar-169580743652.html,,,No,3,,90.0,,,,,,,,,,,,,,,,Marimar Village 2,51.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500000,14.491803,121.038006,2.83,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,0,,2,740.1355792,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,,
https://www.lamudi.com.ph/beautiful-3-bedroom-bungalow-house-in-bf-homes-par-170875696780.html,,,,3,,250.0,,,,,1.0,,,,,,,,,1.0,,BF Homes,280.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000,14.4521766,121.0245799,3.33,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-at-multinational-vill-170858984498.html,,,,3,,249.0,,,,,,,,,,,,,,,,One Luxe Residences,94.0,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unit B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16800000,14.492371,121.008496,3.33,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,,1.0
https://www.lamudi.com.ph/3br-townhouse-for-sale-in-multinational-village-pa-169433171231.html,,,,3,,251.0,,,,,,,,,,,,,,1.0,,One Luxe Residences,93.0,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Unit A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500000,14.492371,121.008496,4.17,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,,1.0
https://www.lamudi.com.ph/brand-new-modern-3-storey-duplex-house-for-sale-in-170580059765.html,,,No,3,,220.0,,,,01/10/2023,,,,,,,,,,,,,94.5,,3.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800000,14.468547,121.011835,3.77,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,1,327.3746158,0,,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,,
https://www.lamudi.com.ph/3-bedroom-single-detach-house-for-sale-in-merville-17053004279.html,,Resale,No,3,,250.0,,,,11/01/2024,,,,,,,,,,1.0,,South Admiral Village,348.0,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,4.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,7,,,1.0,1.0,,1.0,,,,1.0,,,,,Negotiable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000000,14.499387,121.025633,4.0,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/2-br-townhouse-for-sale-in-paranaque-city-170801215282.html,,,Yes,2,,90.0,,,,,,,,,,,,,,,,,52.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750000,14.467199,121.024909,3.95,POINT (13472431.243182272 1627872.223461061),2,801.6914192,1,422.3289499,18,466.2996401,0,,15,439.5268551,0,,9,465.3946239,1,673.0083504,3,486.0558332,1,547.1483822,2,409.6321869,1,476.2920774,1,688.6054845,0,,0,,,,,810.2731402,421.3648952,672.5230764,422.3289499,654.1000137,673.0083504,,688.6054845,878.2066262,755.7197946,547.1483822,476.2920774,,
https://www.lamudi.com.ph/2-2m-all-in-with-cgt-and-title-transfer-studio-for-170833073389.html,,,No,1,1.0,21.0,,Avida Towers Sucat,Tower 1,18/01/2024,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,11,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000,14.493719,120.984764,2.88,POINT (13467962.322224375 1630921.2756981861),2,422.9182699,1,343.2322955,5,377.8999443,3,353.5990634,11,593.426865,3,357.3284881,6,602.3785528,1,890.6330504,3,390.1505247,1,804.8924958,1,706.6963505,0,,0,,0,,0,,705.7497518,644.1134034,,646.3439221,706.6963505,806.1186949,343.2322955,847.5066705,890.6330504,,,458.5718093,659.0460704,804.8924958,,,
https://www.lamudi.com.ph/south-bay-para-aque-6br-fully-furnished-elegant-ho-169704006010.html,,,,5,,450.0,,,,,,,,,,,,,,,,,510.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000000,14.4521766,121.0245799,4.17,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/bf-homes-bayanihan-para-aque-city-house-for-sale-n-170858984070.html,,,,4,,,,,,,,,,,,,,,,,,Bayanihan Village,308.0,4.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31800000,14.4521766,121.0245799,2.91,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/for-sale-2-bedroom-condo-in-para-aque-near-okada-m-170539145193.html,,,,2,1.0,97.0,,Oak Harbor Residences,Aston,09/02/2024,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19668480,14.509206,120.985714,3.77,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,0,,6,601.8069678,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,1.0,1.0
https://www.lamudi.com.ph/2-duplex-unit-sale-in-brgy-merville-para-aque-city-169450436758.html,,Resale,Semi,6,,260.0,,,,11/09/2023,,1.0,,,,,,,,1.0,,Merville Park Subdivision,150.0,2.0,4.0,1.0,,,,,,1.0,1.0,,1.0,6.0,,60-100,,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,Unit A,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000,14.499387,121.025633,2.08,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/for-sale-furnished-duplex-house-and-lot-in-better-170583914978.html,,,,4,,200.0,,,,01/12/2023,,,,,,,,,,,,Better Living Subdivision,120.0,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12900000,14.482705,121.024909,2.91,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,1,757.0929292,4,915.6265601,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,,
https://www.lamudi.com.ph/for-sale-1-bedroom-condo-in-para-aque-near-okada-o-169753709233.html,,,,1,1.0,66.0,,Oak Harbor Residences,Aston Building,09/02/2024,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15060480,14.509206,120.985714,3.71,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,0,,6,601.8069678,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,1.0,1.0
https://www.lamudi.com.ph/4-br-house-and-lot-for-sale-at-merville-park-villa-170261938064.html,,,No,4,,260.0,,,,07/11/2023,,1.0,,,,,,,,1.0,1.0,Merville Park Subdivision,315.0,2.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,24900000,14.499387,121.025633,2.08,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/brand-new-65-sqm-duplex-unit-for-sale-in-betterliv-167772918468.html,,,,3,,114.0,,,,,,,,,,,,,,1.0,,,65.0,,3.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800000,14.482705,121.024909,2.48,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,1,757.0929292,4,915.6265601,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,,
